collected_at,rank,name,appid,player_count
2026-02-24T09:00:02,10,"Geometry Dash",322170,55954
2026-02-24T09:00:02,11,"HELLDIVERS™ 2",553850,64578
2026-02-24T09:00:02,12,FiveM,2676230,102458
2026-02-24T09:00:02,13,"Marvel Rivals",2767030,42948
2026-02-24T09:00:02,14,"War Thunder",236390,83107
2026-02-24T09:00:02,16,"Tom Clancy's Rainbow Six® Siege X",359550,46335
2026-02-24T09:00:02,17,"Battlefield™ 6",2807960,50303
2026-02-24T09:00:02,18,"Delta Force",2507950,152001
2026-02-24T09:00:02,19,Rust,252490,127105
2026-02-24T09:00:02,20,Mewgenics,686060,66506
2026-02-24T09:00:02,21,"Dead by Daylight",381210,56462
2026-02-24T09:00:02,22,"Stardew Valley",413150,84857
2026-02-24T09:00:02,23,Warframe,230410,60379
2026-02-24T09:00:02,24,"Grand Theft Auto V Enhanced",3240220,67016
2026-02-24T09:00:02,25,"Euro Truck Simulator 2",227300,46876
2026-02-24T09:15:02,1,"Counter-Strike 2",730,1416492
2026-02-24T09:15:02,2,"Dota 2",570,768017
2026-02-24T09:15:02,3,"PUBG: BATTLEGROUNDS",578080,589606
2026-02-24T09:15:02,4,"Wallpaper Engine",431960,126892
2026-02-24T09:15:02,5,"ARC Raiders",1808500,125521
2026-02-24T09:15:02,6,"Apex Legends™",1172470,176408
2026-02-24T09:15:02,7,Terraria,105600,85878
2026-02-24T09:15:02,8,"Overwatch®",2357570,79844
2026-02-24T09:15:02,9,"Grand Theft Auto V Legacy",271590,100716
2026-02-24T09:15:02,10,"Geometry Dash",322170,57897
2026-02-24T09:15:02,11,"HELLDIVERS™ 2",553850,65393
2026-02-24T09:15:02,12,FiveM,2676230,102458
2026-02-24T09:15:02,13,"Marvel Rivals",2767030,43448
2026-02-24T09:15:02,14,"War Thunder",236390,83700
2026-02-24T09:15:02,16,"Tom Clancy's Rainbow Six® Siege X",359550,47770
2026-02-24T09:15:02,17,"Battlefield™ 6",2807960,50858
2026-02-24T09:15:02,18,"Delta Force",2507950,152001
2026-02-24T09:15:02,19,Rust,252490,129871
2026-02-24T09:15:02,20,Mewgenics,686060,67812
2026-02-24T09:15:02,21,"Dead by Daylight",381210,57384
2026-02-24T09:15:02,22,"Stardew Valley",413150,85528
2026-02-24T09:15:02,23,Warframe,230410,60920
2026-02-24T09:15:02,24,"Grand Theft Auto V Enhanced",3240220,67394
2026-02-24T09:15:02,25,"Euro Truck Simulator 2",227300,48019
2026-02-24T09:30:02,1,"Counter-Strike 2",730,1425439
2026-02-24T09:30:02,2,"Dota 2",570,776012
2026-02-24T09:30:02,3,"PUBG: BATTLEGROUNDS",578080,577944
2026-02-24T09:30:02,4,"Wallpaper Engine",431960,127290
2026-02-24T09:30:02,5,"ARC Raiders",1808500,128871
2026-02-24T09:30:02,6,"Apex Legends™",1172470,172302
2026-02-24T09:30:02,7,Terraria,105600,86420
2026-02-24T09:30:02,8,"Overwatch®",2357570,81736
2026-02-24T09:30:02,9,"Grand Theft Auto V Legacy",271590,102065
2026-02-24T09:30:02,10,"Geometry Dash",322170,61842
2026-02-24T09:30:02,11,"HELLDIVERS™ 2",553850,66234
2026-02-24T09:30:02,12,FiveM,2676230,110219
2026-02-24T09:30:02,13,"Marvel Rivals",2767030,44993
2026-02-24T09:30:02,14,"War Thunder",236390,84229
2026-02-24T09:30:02,16,"Tom Clancy's Rainbow Six® Siege X",359550,49879
2026-02-24T09:30:02,17,"Battlefield™ 6",2807960,51341
2026-02-24T09:30:02,18,"Delta Force",2507950,147666
2026-02-24T09:30:02,19,Rust,252490,134619
2026-02-24T09:30:02,20,Mewgenics,686060,70249
2026-02-24T09:30:02,21,"Dead by Daylight",381210,58333
2026-02-24T09:30:02,22,"Stardew Valley",413150,85537
2026-02-24T09:30:02,23,Warframe,230410,61076
2026-02-24T09:30:02,24,"Grand Theft Auto V Enhanced",3240220,67149
2026-02-24T09:30:02,25,"Euro Truck Simulator 2",227300,49129
2026-02-24T09:45:02,1,"Counter-Strike 2",730,1430523
2026-02-24T09:45:02,2,"Dota 2",570,779342
2026-02-24T09:45:02,3,"PUBG: BATTLEGROUNDS",578080,559238
2026-02-24T09:45:02,4,"Wallpaper Engine",431960,127124
2026-02-24T09:45:02,5,"ARC Raiders",1808500,132793
2026-02-24T09:45:02,6,"Apex Legends™",1172470,167661
2026-02-24T09:45:02,7,Terraria,105600,86173
2026-02-24T09:45:02,8,"Overwatch®",2357570,83334
2026-02-24T09:45:02,9,"Grand Theft Auto V Legacy",271590,102929
2026-02-24T09:45:02,10,"Geometry Dash",322170,63613
2026-02-24T09:45:02,11,"HELLDIVERS™ 2",553850,66539
2026-02-24T09:45:02,12,FiveM,2676230,113406
2026-02-24T09:45:02,13,"Marvel Rivals",2767030,46110
2026-02-24T09:45:02,14,"War Thunder",236390,84503
2026-02-24T09:45:02,16,"Tom Clancy's Rainbow Six® Siege X",359550,49879
2026-02-24T09:45:02,17,"Battlefield™ 6",2807960,51275
2026-02-24T09:45:02,18,"Delta Force",2507950,143818
2026-02-24T09:45:02,19,Rust,252490,134596
2026-02-24T09:45:02,20,Mewgenics,686060,71669
2026-02-24T09:45:02,21,"Dead by Daylight",381210,58474
2026-02-24T09:45:02,22,"Stardew Valley",413150,84734
2026-02-24T09:45:02,23,Warframe,230410,60722
2026-02-24T09:45:02,24,"Grand Theft Auto V Enhanced",3240220,66840
2026-02-24T09:45:02,25,"Euro Truck Simulator 2",227300,49915
2026-02-24T10:00:02,1,"Counter-Strike 2",730,1427460
2026-02-24T10:00:02,2,"Dota 2",570,782835
2026-02-24T10:00:02,3,"PUBG: BATTLEGROUNDS",578080,536810
2026-02-24T10:00:02,4,"Wallpaper Engine",431960,126573
2026-02-24T10:00:02,5,"ARC Raiders",1808500,136835
2026-02-24T10:00:02,6,"Apex Legends™",1172470,161522
2026-02-24T10:00:02,7,Terraria,105600,86014
2026-02-24T10:00:02,8,"Overwatch®",2357570,84413
2026-02-24T10:00:02,9,"Grand Theft Auto V Legacy",271590,103677
2026-02-24T10:00:02,10,"Geometry Dash",322170,65418
2026-02-24T10:00:02,11,"HELLDIVERS™ 2",553850,66548
2026-02-24T10:00:02,12,FiveM,2676230,115504
2026-02-24T10:00:02,13,"Marvel Rivals",2767030,47165
2026-02-24T10:00:02,14,"War Thunder",236390,84296
2026-02-24T10:00:02,16,"Tom Clancy's Rainbow Six® Siege X",359550,50816
2026-02-24T10:00:02,17,"Battlefield™ 6",2807960,50553
2026-02-24T10:00:02,18,"Delta Force",2507950,141025
2026-02-24T10:00:02,19,Rust,252490,136862
2026-02-24T10:00:02,20,Mewgenics,686060,72908
2026-02-24T10:00:02,21,"Dead by Daylight",381210,58639
2026-02-24T10:00:02,22,"Stardew Valley",413150,83668
2026-02-24T10:00:02,23,Warframe,230410,60723
2026-02-24T10:00:02,24,"Grand Theft Auto V Enhanced",3240220,66349
2026-02-24T10:00:02,25,"Euro Truck Simulator 2",227300,50556
2026-02-24T10:15:02,1,"Counter-Strike 2",730,1415491
2026-02-24T10:15:02,2,"Dota 2",570,780826
2026-02-24T10:15:02,3,"PUBG: BATTLEGROUNDS",578080,507574
2026-02-24T10:15:02,4,"Wallpaper Engine",431960,125449
2026-02-24T10:15:02,5,"ARC Raiders",1808500,140431
2026-02-24T10:15:02,6,"Apex Legends™",1172470,153048
2026-02-24T10:15:02,7,Terraria,105600,84690
2026-02-24T10:15:02,8,"Overwatch®",2357570,84637
2026-02-24T10:15:02,9,"Grand Theft Auto V Legacy",271590,104373
2026-02-24T10:15:02,10,"Geometry Dash",322170,67165
2026-02-24T10:15:02,11,"HELLDIVERS™ 2",553850,65888
2026-02-24T10:15:02,12,FiveM,2676230,117549
2026-02-24T10:15:02,13,"Marvel Rivals",2767030,48279
2026-02-24T10:15:02,14,"War Thunder",236390,83652
2026-02-24T10:15:02,16,"Tom Clancy's Rainbow Six® Siege X",359550,51369
2026-02-24T10:15:02,17,"Battlefield™ 6",2807960,50395
2026-02-24T10:15:02,18,"Delta Force",2507950,134790
2026-02-24T10:15:02,19,Rust,252490,138788
2026-02-24T10:15:02,20,Mewgenics,686060,73846
2026-02-24T10:15:02,21,"Dead by Daylight",381210,58483
2026-02-24T10:15:02,22,"Stardew Valley",413150,81461
2026-02-24T10:15:02,23,Warframe,230410,60350
2026-02-24T10:15:02,24,"Grand Theft Auto V Enhanced",3240220,65256
2026-02-24T10:15:02,25,"Euro Truck Simulator 2",227300,50748
2026-02-24T10:30:01,1,"Counter-Strike 2",730,1416996
2026-02-24T10:30:01,2,"Dota 2",570,778548
2026-02-24T10:30:01,3,"PUBG: BATTLEGROUNDS",578080,478282
2026-02-24T10:30:01,4,"Wallpaper Engine",431960,123773
2026-02-24T10:30:01,5,"ARC Raiders",1808500,144469
2026-02-24T10:30:01,6,"Apex Legends™",1172470,143756
2026-02-24T10:30:01,7,Terraria,105600,84144
2026-02-24T10:30:01,8,"Overwatch®",2357570,84957
2026-02-24T10:30:01,9,"Grand Theft Auto V Legacy",271590,104791
2026-02-24T10:30:01,10,"Geometry Dash",322170,68958
2026-02-24T10:30:01,11,"HELLDIVERS™ 2",553850,65267
2026-02-24T10:30:01,12,FiveM,2676230,120076
2026-02-24T10:30:01,13,"Marvel Rivals",2767030,49330
2026-02-24T10:30:01,14,"War Thunder",236390,83413
2026-02-24T10:30:01,16,"Tom Clancy's Rainbow Six® Siege X",359550,52257
2026-02-24T10:30:01,17,"Battlefield™ 6",2807960,50302
2026-02-24T10:30:01,18,"Delta Force",2507950,125911
2026-02-24T10:30:01,19,Rust,252490,140633
2026-02-24T10:30:01,20,Mewgenics,686060,74886
2026-02-24T10:30:01,21,"Dead by Daylight",381210,58586
2026-02-24T10:30:01,22,"Stardew Valley",413150,79054
2026-02-24T10:30:01,23,Warframe,230410,60239
2026-02-24T10:30:01,24,"Grand Theft Auto V Enhanced",3240220,64028
2026-02-24T10:30:01,25,"Euro Truck Simulator 2",227300,51155
2026-02-24T10:45:02,1,"Counter-Strike 2",730,1409119
2026-02-24T10:45:02,2,"Dota 2",570,773846
2026-02-24T10:45:02,3,"PUBG: BATTLEGROUNDS",578080,448182
2026-02-24T10:45:02,4,"Wallpaper Engine",431960,122966
2026-02-24T10:45:02,5,"ARC Raiders",1808500,148757
2026-02-24T10:45:02,6,"Apex Legends™",1172470,135347
2026-02-24T10:45:02,7,Terraria,105600,82972
2026-02-24T10:45:02,8,"Overwatch®",2357570,85335
2026-02-24T10:45:02,9,"Grand Theft Auto V Legacy",271590,105012
2026-02-24T10:45:02,10,"Geometry Dash",322170,70574
2026-02-24T10:45:02,11,"HELLDIVERS™ 2",553850,64631
2026-02-24T10:45:02,12,FiveM,2676230,120076
2026-02-24T10:45:02,13,"Marvel Rivals",2767030,50651
2026-02-24T10:45:02,14,"War Thunder",236390,83413
2026-02-24T10:45:02,16,"Tom Clancy's Rainbow Six® Siege X",359550,52909
2026-02-24T10:45:02,17,"Battlefield™ 6",2807960,50266
2026-02-24T10:45:02,18,"Delta Force",2507950,118923
2026-02-24T10:45:02,19,Rust,252490,140633
2026-02-24T10:45:02,20,Mewgenics,686060,74886
2026-02-24T10:45:02,21,"Dead by Daylight",381210,58772
2026-02-24T10:45:02,22,"Stardew Valley",413150,76439
2026-02-24T10:45:02,23,Warframe,230410,59747
2026-02-24T10:45:02,24,"Grand Theft Auto V Enhanced",3240220,63105
2026-02-24T10:45:02,25,"Euro Truck Simulator 2",227300,51548
2026-02-24T11:00:02,1,"Counter-Strike 2",730,1397700
2026-02-24T11:00:02,2,"Dota 2",570,770864
2026-02-24T11:00:02,3,"PUBG: BATTLEGROUNDS",578080,418412
2026-02-24T11:00:02,4,"Wallpaper Engine",431960,118025
2026-02-24T11:00:02,5,"ARC Raiders",1808500,152490
2026-02-24T11:00:02,6,"Apex Legends™",1172470,126477
2026-02-24T11:00:02,7,Terraria,105600,81574
2026-02-24T11:00:02,8,"Overwatch®",2357570,85949
2026-02-24T11:00:02,9,"Grand Theft Auto V Legacy",271590,105219
2026-02-24T11:00:02,10,"Geometry Dash",322170,71846
2026-02-24T11:00:02,11,"HELLDIVERS™ 2",553850,63603
2026-02-24T11:00:02,12,FiveM,2676230,124806
2026-02-24T11:00:02,13,"Marvel Rivals",2767030,51531
2026-02-24T11:00:02,14,"War Thunder",236390,81518
2026-02-24T11:00:02,16,"Tom Clancy's Rainbow Six® Siege X",359550,53311
2026-02-24T11:00:02,17,"Battlefield™ 6",2807960,50164
2026-02-24T11:00:02,18,"Delta Force",2507950,114220
2026-02-24T11:00:02,19,Rust,252490,143897
2026-02-24T11:00:02,20,Mewgenics,686060,76605
2026-02-24T11:00:02,21,"Dead by Daylight",381210,58413
2026-02-24T11:00:02,22,"Stardew Valley",413150,73615
2026-02-24T11:00:02,23,Warframe,230410,59580
2026-02-24T11:00:02,24,"Grand Theft Auto V Enhanced",3240220,62332
2026-02-24T11:00:02,25,"Euro Truck Simulator 2",227300,51541
2026-02-24T11:15:02,1,"Counter-Strike 2",730,1387184
2026-02-24T11:15:02,2,"Dota 2",570,767286
2026-02-24T11:15:02,3,"PUBG: BATTLEGROUNDS",578080,387589
2026-02-24T11:15:02,4,"Wallpaper Engine",431960,114244
2026-02-24T11:15:02,5,"ARC Raiders",1808500,157655
2026-02-24T11:15:02,6,"Apex Legends™",1172470,117613
2026-02-24T11:15:02,7,Terraria,105600,79719
2026-02-24T11:15:02,8,"Overwatch®",2357570,86181
2026-02-24T11:15:02,9,"Grand Theft Auto V Legacy",271590,105643
2026-02-24T11:15:02,10,"Geometry Dash",322170,73784
2026-02-24T11:15:02,11,"HELLDIVERS™ 2",553850,62459
2026-02-24T11:15:02,12,FiveM,2676230,127784
2026-02-24T11:15:02,13,"Marvel Rivals",2767030,53054
2026-02-24T11:15:02,14,"War Thunder",236390,80899
2026-02-24T11:15:02,16,"Tom Clancy's Rainbow Six® Siege X",359550,53926
2026-02-24T11:15:02,17,"Battlefield™ 6",2807960,50206
2026-02-24T11:15:02,18,"Delta Force",2507950,103733
2026-02-24T11:15:02,19,Rust,252490,145370
2026-02-24T11:15:02,20,Mewgenics,686060,76862
2026-02-24T11:15:02,21,"Dead by Daylight",381210,57224
2026-02-24T11:15:02,22,"Stardew Valley",413150,70613
2026-02-24T11:15:02,23,Warframe,230410,58898
2026-02-24T11:15:02,24,"Grand Theft Auto V Enhanced",3240220,60500
2026-02-24T11:15:02,25,"Euro Truck Simulator 2",227300,51490
2026-02-24T11:30:01,1,"Counter-Strike 2",730,1392742
2026-02-24T11:30:01,2,"Dota 2",570,764884
2026-02-24T11:30:01,3,"PUBG: BATTLEGROUNDS",578080,363529
2026-02-24T11:30:01,4,"Wallpaper Engine",431960,114244
2026-02-24T11:30:01,5,"ARC Raiders",1808500,164095
2026-02-24T11:30:01,6,"Apex Legends™",1172470,108902
2026-02-24T11:30:01,7,Terraria,105600,78993
2026-02-24T11:30:01,8,"Overwatch®",2357570,86876
2026-02-24T11:30:01,9,"Grand Theft Auto V Legacy",271590,105430
2026-02-24T11:30:01,10,"Geometry Dash",322170,75080
2026-02-24T11:30:01,11,"HELLDIVERS™ 2",553850,62291
2026-02-24T11:30:01,12,FiveM,2676230,127784
2026-02-24T11:30:01,13,"Marvel Rivals",2767030,55464
2026-02-24T11:30:01,14,"War Thunder",236390,80899
2026-02-24T11:30:01,16,"Tom Clancy's Rainbow Six® Siege X",359550,55168
2026-02-24T11:30:01,17,"Battlefield™ 6",2807960,50480
2026-02-24T11:30:01,18,"Delta Force",2507950,96590
2026-02-24T11:30:01,19,Rust,252490,147029
2026-02-24T11:30:01,20,Mewgenics,686060,76862
2026-02-24T11:30:01,21,"Dead by Daylight",381210,60946
2026-02-24T11:30:01,22,"Stardew Valley",413150,67836
2026-02-24T11:30:01,23,Warframe,230410,58285
2026-02-24T11:30:01,24,"Grand Theft Auto V Enhanced",3240220,59345
2026-02-24T11:30:01,25,"Euro Truck Simulator 2",227300,52383
2026-02-24T11:45:01,1,"Counter-Strike 2",730,1399300
2026-02-24T11:45:01,2,"Dota 2",570,762410
2026-02-24T11:45:01,3,"PUBG: BATTLEGROUNDS",578080,344052
2026-02-24T11:45:01,4,"Wallpaper Engine",431960,110302
2026-02-24T11:45:01,5,"ARC Raiders",1808500,168228
2026-02-24T11:45:01,6,"Apex Legends™",1172470,103963
2026-02-24T11:45:01,7,Terraria,105600,77758
2026-02-24T11:45:01,8,"Overwatch®",2357570,87151
2026-02-24T11:45:01,9,"Grand Theft Auto V Legacy",271590,105863
2026-02-24T11:45:01,10,"Geometry Dash",322170,77111
2026-02-24T11:45:01,11,"HELLDIVERS™ 2",553850,62178
2026-02-24T11:45:01,12,FiveM,2676230,135628
2026-02-24T11:45:01,13,"Marvel Rivals",2767030,57426
2026-02-24T11:45:01,14,"War Thunder",236390,80627
2026-02-24T11:45:01,16,"Tom Clancy's Rainbow Six® Siege X",359550,56352
2026-02-24T11:45:01,17,"Battlefield™ 6",2807960,51315
2026-02-24T11:45:01,18,"Delta Force",2507950,90655
2026-02-24T11:45:01,19,Rust,252490,148231
2026-02-24T11:45:01,20,Mewgenics,686060,77259
2026-02-24T11:45:01,21,"Dead by Daylight",381210,63986
2026-02-24T11:45:01,22,"Stardew Valley",413150,65775
2026-02-24T11:45:01,23,Warframe,230410,57659
2026-02-24T11:45:01,24,"Grand Theft Auto V Enhanced",3240220,58336
2026-02-24T11:45:01,25,"Euro Truck Simulator 2",227300,53087
2026-02-24T12:00:02,1,"Counter-Strike 2",730,1406550
2026-02-24T12:00:02,2,"Dota 2",570,759974
2026-02-24T12:00:02,3,"PUBG: BATTLEGROUNDS",578080,328673
2026-02-24T12:00:02,4,"Wallpaper Engine",431960,101755
2026-02-24T12:00:02,5,"ARC Raiders",1808500,174573
2026-02-24T12:00:02,6,"Apex Legends™",1172470,98091
2026-02-24T12:00:02,7,Terraria,105600,77092
2026-02-24T12:00:02,8,"Overwatch®",2357570,87337
2026-02-24T12:00:02,9,"Grand Theft Auto V Legacy",271590,106012
2026-02-24T12:00:02,10,"Geometry Dash",322170,78384
2026-02-24T12:00:02,11,"HELLDIVERS™ 2",553850,62010
2026-02-24T12:00:02,12,FiveM,2676230,137089
2026-02-24T12:00:02,13,"Marvel Rivals",2767030,59062
2026-02-24T12:00:02,14,"War Thunder",236390,79760
2026-02-24T12:00:02,16,"Tom Clancy's Rainbow Six® Siege X",359550,58029
2026-02-24T12:00:02,17,"Battlefield™ 6",2807960,51940
2026-02-24T12:00:02,18,"Delta Force",2507950,86778
2026-02-24T12:00:02,19,Rust,252490,148784
2026-02-24T12:00:02,20,Mewgenics,686060,78459
2026-02-24T12:00:02,21,"Dead by Daylight",381210,66244
2026-02-24T12:00:02,22,"Stardew Valley",413150,63992
2026-02-24T12:00:02,23,Warframe,230410,57447
2026-02-24T12:00:02,24,"Grand Theft Auto V Enhanced",3240220,57259
2026-02-24T12:00:02,25,"Euro Truck Simulator 2",227300,53811
2026-02-24T12:15:01,1,"Counter-Strike 2",730,1412107
2026-02-24T12:15:01,2,"Dota 2",570,760561
2026-02-24T12:15:01,3,"PUBG: BATTLEGROUNDS",578080,312825
2026-02-24T12:15:01,4,"Wallpaper Engine",431960,101755
2026-02-24T12:15:01,5,"ARC Raiders",1808500,186106
2026-02-24T12:15:01,6,"Apex Legends™",1172470,93395
2026-02-24T12:15:01,7,Terraria,105600,76005
2026-02-24T12:15:01,8,"Overwatch®",2357570,87511
2026-02-24T12:15:01,9,"Grand Theft Auto V Legacy",271590,106185
2026-02-24T12:15:01,10,"Geometry Dash",322170,79252
2026-02-24T12:15:01,11,"HELLDIVERS™ 2",553850,61921
2026-02-24T12:15:01,12,FiveM,2676230,137089
2026-02-24T12:15:01,13,"Marvel Rivals",2767030,59062
2026-02-24T12:15:01,14,"War Thunder",236390,79760
2026-02-24T12:15:01,16,"Tom Clancy's Rainbow Six® Siege X",359550,59266
2026-02-24T12:15:01,17,"Battlefield™ 6",2807960,51940
2026-02-24T12:15:01,18,"Delta Force",2507950,80827
2026-02-24T12:15:01,19,Rust,252490,151577
2026-02-24T12:15:01,20,Mewgenics,686060,78612
2026-02-24T12:15:01,21,"Dead by Daylight",381210,67531
2026-02-24T12:15:01,22,"Stardew Valley",413150,62103
2026-02-24T12:15:01,23,Warframe,230410,56989
2026-02-24T12:15:01,24,"Grand Theft Auto V Enhanced",3240220,56201
2026-02-24T12:15:01,25,"Euro Truck Simulator 2",227300,54169
2026-02-24T12:30:02,1,"Counter-Strike 2",730,1422121
2026-02-24T12:30:02,2,"Dota 2",570,759595
2026-02-24T12:30:02,3,"PUBG: BATTLEGROUNDS",578080,299479
2026-02-24T12:30:02,4,"Wallpaper Engine",431960,93473
2026-02-24T12:30:02,5,"ARC Raiders",1808500,191635
2026-02-24T12:30:02,6,"Apex Legends™",1172470,86118
2026-02-24T12:30:02,7,Terraria,105600,75472
2026-02-24T12:30:02,8,"Overwatch®",2357570,88072
2026-02-24T12:30:02,9,"Grand Theft Auto V Legacy",271590,106020
2026-02-24T12:30:02,10,"Geometry Dash",322170,80336
2026-02-24T12:30:02,11,"HELLDIVERS™ 2",553850,62657
2026-02-24T12:30:02,12,FiveM,2676230,142128
2026-02-24T12:30:02,13,"Marvel Rivals",2767030,62160
2026-02-24T12:30:02,14,"War Thunder",236390,80710
2026-02-24T12:30:02,16,"Tom Clancy's Rainbow Six® Siege X",359550,61103
2026-02-24T12:30:02,17,"Battlefield™ 6",2807960,54145
2026-02-24T12:30:02,18,"Delta Force",2507950,74291
2026-02-24T12:30:02,19,Rust,252490,152359
2026-02-24T12:30:02,20,Mewgenics,686060,79317
2026-02-24T12:30:02,21,"Dead by Daylight",381210,68794
2026-02-24T12:30:02,22,"Stardew Valley",413150,60560
2026-02-24T12:30:02,23,Warframe,230410,56606
2026-02-24T12:30:02,24,"Grand Theft Auto V Enhanced",3240220,55666
2026-02-24T12:30:02,25,"Euro Truck Simulator 2",227300,55109
2026-02-24T12:45:02,1,"Counter-Strike 2",730,1436516
2026-02-24T12:45:02,2,"Dota 2",570,757887
2026-02-24T12:45:02,3,"PUBG: BATTLEGROUNDS",578080,291684
2026-02-24T12:45:02,4,"Wallpaper Engine",431960,89512
2026-02-24T12:45:02,5,"ARC Raiders",1808500,197511
2026-02-24T12:45:02,6,"Apex Legends™",1172470,83597
2026-02-24T12:45:02,7,Terraria,105600,75178
2026-02-24T12:45:02,8,"Overwatch®",2357570,89138
2026-02-24T12:45:02,9,"Grand Theft Auto V Legacy",271590,106125
2026-02-24T12:45:02,10,"Geometry Dash",322170,81627
2026-02-24T12:45:02,11,"HELLDIVERS™ 2",553850,63370
2026-02-24T12:45:02,12,FiveM,2676230,145267
2026-02-24T12:45:02,13,"Marvel Rivals",2767030,64015
2026-02-24T12:45:02,14,"War Thunder",236390,80689
2026-02-24T12:45:02,16,"Tom Clancy's Rainbow Six® Siege X",359550,62691
2026-02-24T12:45:02,17,"Battlefield™ 6",2807960,55440
2026-02-24T12:45:02,18,"Delta Force",2507950,69899
2026-02-24T12:45:02,19,Rust,252490,152794
2026-02-24T12:45:02,20,Mewgenics,686060,80101
2026-02-24T12:45:02,21,"Dead by Daylight",381210,69515
2026-02-24T12:45:02,22,"Stardew Valley",413150,59261
2026-02-24T12:45:02,23,Warframe,230410,56315
2026-02-24T12:45:02,24,"Grand Theft Auto V Enhanced",3240220,54712
2026-02-24T12:45:02,25,"Euro Truck Simulator 2",227300,55884
2026-02-24T13:00:02,1,"Counter-Strike 2",730,1447522
2026-02-24T13:00:02,2,"Dota 2",570,754971
2026-02-24T13:00:02,3,"PUBG: BATTLEGROUNDS",578080,281265
2026-02-24T13:00:02,4,"Wallpaper Engine",431960,85473
2026-02-24T13:00:02,5,"ARC Raiders",1808500,201368
2026-02-24T13:00:02,6,"Apex Legends™",1172470,81074
2026-02-24T13:00:02,7,Terraria,105600,74808
2026-02-24T13:00:02,8,"Overwatch®",2357570,90195
2026-02-24T13:00:02,9,"Grand Theft Auto V Legacy",271590,106083
2026-02-24T13:00:02,10,"Geometry Dash",322170,82487
2026-02-24T13:00:02,11,"HELLDIVERS™ 2",553850,64169
2026-02-24T13:00:02,12,FiveM,2676230,147876
2026-02-24T13:00:02,13,"Marvel Rivals",2767030,65853
2026-02-24T13:00:02,14,"War Thunder",236390,80905
2026-02-24T13:00:02,16,"Tom Clancy's Rainbow Six® Siege X",359550,64535
2026-02-24T13:00:02,17,"Battlefield™ 6",2807960,56705
2026-02-24T13:00:02,18,"Delta Force",2507950,67411
2026-02-24T13:00:02,19,Rust,252490,152650
2026-02-24T13:00:02,20,Mewgenics,686060,80577
2026-02-24T13:00:02,21,"Dead by Daylight",381210,70051
2026-02-24T13:00:02,22,"Stardew Valley",413150,58313
2026-02-24T13:00:02,23,Warframe,230410,55867
2026-02-24T13:00:02,24,"Grand Theft Auto V Enhanced",3240220,53983
2026-02-24T13:00:02,25,"Euro Truck Simulator 2",227300,56714
2026-02-24T13:15:02,1,"Counter-Strike 2",730,1451451
2026-02-24T13:15:02,2,"Dota 2",570,750729
2026-02-24T13:15:02,3,"PUBG: BATTLEGROUNDS",578080,271035
2026-02-24T13:15:02,4,"Wallpaper Engine",431960,81951
2026-02-24T13:15:02,5,"ARC Raiders",1808500,207808
2026-02-24T13:15:02,6,"Apex Legends™",1172470,79674
2026-02-24T13:15:02,7,Terraria,105600,74173
